annomi_dialogue_id,stage,dialogue_context,reflection_source,reflection,annotator,coherent_and_context_consistent,dialogue_contradicting,malformed,off_topic,on_topic_but_unverifiable,parroting
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,You feel like a burden to your mom.,Expert 3,Yes,,,,,
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,You feel like a burden to your mom.,Expert 6,No,,,,,Yes
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,You feel like a burden to your mom.,Expert 8,Yes,,,,,
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,You feel like a burden to your mom.,Layperson 2,Yes,,,,,
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,You feel like a burden to your mom.,Layperson 8,No,,,,,Yes
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,You feel like a burden to your mom.,Layperson 9,No,,,,,Yes
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,"You feel like if you weren't around, your mom would be better off because she wouldn't have to worry about you or pay for your expenses.",Expert 3,Yes,,,,,
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,"You feel like if you weren't around, your mom would be better off because she wouldn't have to worry about you or pay for your expenses.",Expert 6,Yes,,,,,
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,"You feel like if you weren't around, your mom would be better off because she wouldn't have to worry about you or pay for your expenses.",Expert 8,Yes,,,,,
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,"You feel like if you weren't around, your mom would be better off because she wouldn't have to worry about you or pay for your expenses.",Layperson 2,Yes,,,,,
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,"You feel like if you weren't around, your mom would be better off because she wouldn't have to worry about you or pay for your expenses.",Layperson 8,No,,,,,Yes
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,"You feel like if you weren't around, your mom would be better off because she wouldn't have to worry about you or pay for your expenses.",Layperson 9,Yes,,,,,
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,You're considering suicide.,Expert 3,Yes,,,,,
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,You're considering suicide.,Expert 6,No,,,,,Yes
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,You're considering suicide.,Expert 8,Yes,,,,,
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,You're considering suicide.,Layperson 2,Yes,,,,,
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,You're considering suicide.,Layperson 8,No,,,,,Yes
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",GPT-3,You're considering suicide.,Layperson 9,No,,,Yes,,
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",Human,"Okay. So then even by you coming here today, Ruth, and talking to me and opening up and telling me that you don't feel like you want to continue moving in and telling me and-and confiding in me that, you know, you hurt yourself and all this pain that you feel, that is you trying to help yourself out in one way or another. And that shows that you care. And even more, it shows that you care about your mom and that, in the end, it doesn't sound like you wanna leave her alone because you're still worried about ot-you're still worried about all the burdens on her that you're even thinking of removing yourselves to make her life easier. That shows me that you care about her so, so much, but right now the immediate solution that you have in your mind, it seems like it's-it's-",Expert 3,No,,,,Yes,
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",Human,"Okay. So then even by you coming here today, Ruth, and talking to me and opening up and telling me that you don't feel like you want to continue moving in and telling me and-and confiding in me that, you know, you hurt yourself and all this pain that you feel, that is you trying to help yourself out in one way or another. And that shows that you care. And even more, it shows that you care about your mom and that, in the end, it doesn't sound like you wanna leave her alone because you're still worried about ot-you're still worried about all the burdens on her that you're even thinking of removing yourselves to make her life easier. That shows me that you care about her so, so much, but right now the immediate solution that you have in your mind, it seems like it's-it's-",Expert 6,No,,Yes,,,
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",Human,"Okay. So then even by you coming here today, Ruth, and talking to me and opening up and telling me that you don't feel like you want to continue moving in and telling me and-and confiding in me that, you know, you hurt yourself and all this pain that you feel, that is you trying to help yourself out in one way or another. And that shows that you care. And even more, it shows that you care about your mom and that, in the end, it doesn't sound like you wanna leave her alone because you're still worried about ot-you're still worried about all the burdens on her that you're even thinking of removing yourselves to make her life easier. That shows me that you care about her so, so much, but right now the immediate solution that you have in your mind, it seems like it's-it's-",Expert 8,Yes,,,,,
95,GPT-3 stage,"[{""client"": ""Yeah, yeah, suicide.""}, {""therapist"": ""It's okay, Ruth. I understand. Pain inside.""}, {""client"": ""Hmm.""}, {""therapist"": ""So your mom doesn't understand you and you don't have a dad, that's around?""}, {""client"": ""Yeah, 'cause she's a single mom and she struggles a lot. I wanna help her, but I can't help her. So it just makes me sad. I feel like if I don't live anymore, she'll be okay. And she wouldn't have to worry about me or pay my stuff.""}, {""therapist"": ""So you feel like your hands are tied, you feel like you're a burden to mom. She's a single parent. She works a lot. You have all of these problems in your life. And it sounds to me like you feel like you're just adding more problems to her.""}, {""client"": ""Yeah.""}, {""therapist"": ""And if you're not alive, that's gonna solve the issue for her. She'll do better.""}, {""client"": ""I-I think so?""}, {""therapist"": ""How is she gonna be better off without you?""}, {""client"": ""Because it won't be a burden to her.""}, {""therapist"": ""And how are you a burden now?""}, {""client"": ""Because she has to pay for my food and my uniforms, um, to have a roof over our heads.""}, {""therapist"": ""And how do you help her now?""}, {""client"": ""Um, I try to be a good kid. I tried to go to school. I may not have the best grades, but I'm not failing any classes.""}]",Human,"Okay. So then even by you coming here today, Ruth, and talking to me and opening up and telling me that you don't feel like you want to continue moving in and telling me and-and confiding in me that, you know, you hurt yourself and all this pain that you feel, that is you trying to help yourself out in one way or another. And that shows that you care. And even more, it shows that you care about your mom and that, in the end, it doesn't sound like you wanna leave her alone because you're still worried about ot-you're still worried about all the burdens on her that you're even thinking of removing yourselves to make her life easier. That shows me that you care about her so, so much, but right now the immediate solution that you have in your mind, it seems like it's-it's-",Layperson 2,Yes,,,,,
